time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1765843200,86413,86499,85362,85855,77313.50687504579,88543.40705882353,88543.40705882353,89028.18218045558,100777.20083834199,75895.17093894522,84186.21176470588,84186.21176470588,87628.67462225558,102912.13125967691,86831.19234319708,88555.36705882353,88555.36705882353,87048.61832954397,89895.45809965876,85395.22292030213,87136.19529411764,87136.19529411764,87048.61832954397,89028.18218045558,-10
1765857600,85857,86583,85260,85988,77313.50687504579,88543.40705882353,88543.40705882353,88368.59773899447,100777.20083834199,75895.17093894522,84186.21176470588,84186.21176470588,87628.67462225558,102912.13125967691,86369.92443860999,88204.76470588235,88204.76470588235,87027.07416314796,89895.45809965876,84984.36931422968,86785.64235294118,86785.64235294118,87027.07416314796,88368.59773899447,-10
1765872000,85994,87303,85915,87234,77313.50687504579,88543.40705882353,88543.40705882353,88368.59773899447,100777.20083834199,75895.17093894522,84186.21176470588,84186.21176470588,87628.67462225558,102912.13125967691,86104.49225866223,87988.38352941177,87988.38352941177,87027.07416314796,89895.45809965876,84865.02913860654,86630.38117647058,86630.38117647058,87027.07416314796,88368.59773899447,-10
1765886400,87234,88135,86105,87950,77313.50687504579,88543.40705882353,88543.40705882353,88368.59773899447,100777.20083834199,75895.17093894522,84186.21176470588,84186.21176470588,87628.67462225558,102912.13125967691,85952.89647090773,87856.21176470588,87856.21176470588,87027.07416314796,89895.45809965876,84915.63345530564,86596.15294117648,88276.67242704732,87027.07416314796,88368.59773899447,-10
1765900800,87950,88031,87057,87580,77313.50687504579,88543.40705882353,88543.40705882353,88368.59773899447,100777.20083834199,75895.17093894522,84186.21176470588,84186.21176470588,87628.67462225558,102912.13125967691,85797.68224133975,87719.9105882353,87719.9105882353,87027.07416314796,89895.45809965876,84889.7222793008,86524.28470588235,86524.28470588235,87027.07416314796,88368.59773899447,-10
1765915200,87544,87920,87326,87843,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76332.79385332434,84282.31529411764,84282.31529411764,87628.67462225558,102912.13125967691,85584.97287352191,87533.92705882354,87533.92705882354,87027.07416314796,89895.45809965876,84850.27467977918,86474.11058823527,88097.94649669137,87027.07416314796,88368.59773899447,-10
1765929600,87842,87923,87136,87187,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76332.79385332434,84282.31529411764,84282.31529411764,87628.67462225558,102912.13125967691,85317.4715123891,87308.67294117647,87308.67294117647,87027.07416314796,89895.45809965876,84769.25521515896,86385.35764705882,86385.35764705882,87027.07416314796,88368.59773899447,-10
1765944000,87187,87364,86200,87010,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76332.79385332434,84282.31529411764,84282.31529411764,87628.67462225558,102912.13125967691,85063.62336813653,87097.39764705884,87097.39764705884,87027.07416314796,89895.45809965876,84626.78851068407,86244.17176470588,86244.17176470588,87027.07416314796,88368.59773899447,-10
1765958400,87003,87102,86221,86960,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76332.79385332434,84282.31529411764,84282.31529411764,87628.67462225558,102912.13125967691,84805.06144303571,86880.88235294117,86880.88235294117,87027.07416314796,89895.45809965876,84510.4046771398,86120.22823529411,86120.22823529411,87027.07416314796,88368.59773899447,-10
1765972800,86960,90317,86791,87200,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76332.79385332434,84282.31529411764,84282.31529411764,87628.67462225558,102912.13125967691,84586.31800505143,86694.3788235294,86694.3788235294,87027.07416314796,89895.45809965876,84582.3977878792,86146.21647058823,86146.21647058823,87027.07416314796,88368.59773899447,-10
1765987200,87175,87736,85274,85983,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76332.79385332434,84282.31529411764,84282.31529411764,87628.67462225558,102912.13125967691,84243.47027569209,86417.58352941177,86417.58352941177,87027.07416314796,89895.45809965876,84438.27611602258,85997.47764705883,85997.47764705883,87027.07416314796,88368.59773899447,-10
1766001600,85984,86400,85631,86215,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76619.20855035199,84266.75294117647,84266.75294117647,87628.67462225558,102912.13125967691,84074.14671410836,86261.54352941178,86261.54352941178,87027.07416314796,89895.45809965876,84320.42346879085,85866.13411764705,85866.13411764705,87027.07416314796,88368.59773899447,-15
1766016000,86214,86833,85839,86578,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76619.20855035199,84266.75294117647,84266.75294117647,87628.67462225558,102912.13125967691,84049.6746154357,86193.47764705881,86193.47764705881,87027.07416314796,89895.45809965876,84318.5957723985,85818.32235294118,85818.32235294118,87027.07416314796,88368.59773899447,-10
1766030400,86580,86857,86365,86799,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76619.20855035199,84266.75294117647,84266.75294117647,87628.67462225558,102912.13125967691,83989.31284330094,86114.72470588236,86114.72470588236,87027.07416314796,89895.45809965876,84432.5355371979,85854.34588235294,85854.34588235294,87027.07416314796,88368.59773899447,-10
1766044800,86798,87403,86650,87233,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76619.20855035199,84266.75294117647,84266.75294117647,87628.67462225558,102912.13125967691,83973.81001729917,86073.10352941178,86073.10352941178,87027.07416314796,89895.45809965876,84701.78792491909,86018.04705882353,87334.30619272798,87027.07416314796,88368.59773899447,-10
1766059200,87236,89423,87083,88446,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76619.20855035199,84266.75294117647,84266.75294117647,87628.67462225558,102912.13125967691,84112.58364492413,86152.42588235295,88192.26811978177,87027.07416314796,89895.45809965876,85121.5352738935,86378.90352941176,87636.27178493002,87027.07416314796,88368.59773899447,-10
1766073600,88443,88466,84440,84440,75993.27667370914,87444.30823529411,87444.30823529411,88368.59773899447,100777.20083834199,76619.20855035199,84266.75294117647,84266.75294117647,87628.67462225558,102912.13125967691,83804.44933672137,85904.05176470589,85904.05176470589,87027.07416314796,89895.45809965876,84949.90495692422,86222.59529411765,86222.59529411765,87027.07416314796,88368.59773899447,-10
1766088000,84440,85777,84398,85460,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76694.33351906335,84139.93411764706,84139.93411764706,87272.21803079167,102912.13125967691,83639.68883467234,85750.64,85750.64,86878.52763327397,89895.45809965876,84791.75679606853,86073.25882352941,86073.25882352941,86878.52763327397,88368.59773899447,-10
1766102400,85459,87492,85078,86805,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76694.33351906335,84139.93411764706,84139.93411764706,87272.21803079167,102912.13125967691,83706.69732789331,85753.72941176471,85753.72941176471,86682.20423089726,89895.45809965876,84716.41737078324,86001.54352941176,87286.66968804029,86682.20423089726,88368.59773899447,-10
1766116800,86828,88326,86646,87902,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76694.33351906335,84139.93411764706,84139.93411764706,87272.21803079167,102912.13125967691,83823.09315349873,85818.76705882352,87814.4409641483,86682.20423089726,89895.45809965876,85041.2812082285,86251.34823529412,87461.41526235975,86682.20423089726,88368.59773899447,-10
1766131200,87896,88319,87680,88143,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76694.33351906335,84139.93411764706,84139.93411764706,87272.21803079167,102912.13125967691,83838.3424459768,85827.36470588236,87816.38696578791,86777.99723236126,89895.45809965876,85538.12585850731,86642.50352941176,87746.8812003162,86777.99723236126,88368.59773899447,-10
1766145600,88143,89349,87456,87903,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76694.33351906335,84139.93411764706,84139.93411764706,87272.21803079167,102912.13125967691,83858.6989959852,85836.21411764705,87813.72923930889,86777.99723236126,89895.45809965876,86063.44554304228,87029.01882352942,87994.59210401656,86777.99723236126,88368.59773899447,-10
1766160000,87901,88833,86796,87794,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76694.33351906335,84139.93411764706,84139.93411764706,87272.21803079167,102912.13125967691,83875.83414629895,85841.63764705881,87807.44114781868,86777.99723236126,89895.45809965876,86318.47940250464,87221.23999999999,88124.00059749534,86777.99723236126,88368.59773899447,-10
1766174400,87780,88346,87548,88095,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76981.06976805751,84206.26588235295,84206.26588235295,87272.21803079167,102912.13125967691,83903.89449318362,85861.09411764707,87818.29374211052,86777.99723236126,89895.45809965876,86409.98194504683,87319.46117647058,88228.94040789432,86777.99723236126,88368.59773899447,-10
1766188800,88095,88293,87925,88182,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76981.06976805751,84206.26588235295,84206.26588235295,87272.21803079167,102912.13125967691,84000.97732264173,85929.76705882353,87858.55679500534,86953.33920326893,89895.45809965876,86525.26031592618,87456.1294117647,88386.99850760323,86953.33920326893,88368.59773899447,-10
1766203200,88178,88522,88085,88236,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76981.06976805751,84206.26588235295,84206.26588235295,87272.21803079167,102912.13125967691,84237.65686940997,86076.3388235294,87915.02077764882,87246.64451710433,89895.45809965876,86625.87294817063,87560.84705882352,88495.82116947642,87246.64451710433,88368.59773899447,-10
1766217600,88241,88389,88074,88238,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76981.06976805751,84206.26588235295,84206.26588235295,87272.21803079167,102912.13125967691,84473.72870255104,86224.13176470589,87974.53482686073,87334.3127658826,89895.45809965876,86714.58586561194,87649.61882352942,88584.65178144691,87334.3127658826,88368.59773899447,-10
1766232000,88237,88283,87791,88148,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76981.06976805751,84206.26588235295,84206.26588235295,87272.21803079167,102912.13125967691,84734.02744959926,86380.22588235294,88026.42431510662,87334.3127658826,89895.45809965876,86827.01834654214,87775.58588235294,88724.15341816374,87334.3127658826,88368.59773899447,-10
1766246400,88142,88356,88070,88193,74514.52287441725,86230.48235294118,86230.48235294118,88368.59773899447,100777.20083834199,76981.06976805751,84206.26588235295,84206.26588235295,87272.21803079167,102912.13125967691,85017.56805160275,86549.01176470588,88080.45547780901,87448.52274309596,89895.45809965876,86964.39999235592,87919.5411764706,88874.68236058527,87448.52274309596,88368.59773899447,-10
1766260800,88192,88408,88120,88324,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,77472.08438680471,84387.85411764708,84387.85411764708,87272.21803079167,102912.13125967691,85127.29262607273,86637.40705882353,88147.52149157434,87514.4854043034,89895.45809965876,87106.72102228082,88080.8211764706,89054.92133066039,87514.4854043034,88368.59773899447,-15
1766275200,88324,88389,87848,88047,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,77472.08438680471,84387.85411764708,84387.85411764708,87272.21803079167,102912.13125967691,85240.30097329673,86719.67058823528,88199.04020317383,87514.4854043034,89895.45809965876,87256.47517762841,88236.15294117646,89215.83070472452,87514.4854043034,88368.59773899447,-10
1766289600,88047,88166,88021,88152,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,77472.08438680471,84387.85411764708,84387.85411764708,87272.21803079167,102912.13125967691,85373.43591181542,86818.04,88262.64408818456,87527.8171022863,89895.45809965876,87377.77908143529,88370.5694117647,89363.35974209412,87527.8171022863,88368.59773899447,-10
1766304000,88152,89017,88112,88570,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,77472.08438680471,84387.85411764708,84387.85411764708,87272.21803079167,102912.13125967691,85549.41499070989,86956.94117647059,88364.46736223128,88019.63311370603,89895.45809965876,87516.79637304936,88539.05411764706,89561.31186224475,88019.63311370603,88368.59773899447,-10
1766318400,88574,88889,87576,88038,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,77472.08438680471,84387.85411764708,84387.85411764708,87272.21803079167,102912.13125967691,85692.1512010829,87058.16705882353,88424.18291656415,88019.63311370603,89895.45809965876,87533.18621576548,88547.01647058825,89560.84672541101,88019.63311370603,88368.59773899447,-10
1766332800,88037,88566,87930,88458,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,77472.08438680471,84387.85411764708,84387.85411764708,87272.21803079167,102912.13125967691,85874.58329222303,87198.01647058823,88521.44964895344,88019.63311370603,89895.45809965876,87657.57293806548,88686.84235294115,89716.11176781682,88019.63311370603,88368.59773899447,-10
1766347200,88458,88775,88086,88636,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,78128.42981168261,84663.3411764706,84663.3411764706,87272.21803079167,99708.3416098798,86057.18943891743,87346.46588235293,88635.74232578844,88019.63311370603,89895.45809965876,87710.29497745473,88719.21176470588,89728.12855195702,88019.63311370603,88368.59773899447,-50
1766361600,88637,89578,87893,88742,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,78128.42981168261,84663.3411764706,84663.3411764706,87272.21803079167,99708.3416098798,86258.8404312805,87510.33647058823,88761.83250989595,88019.63311370603,89895.45809965876,87780.93586511056,88763.7082352941,89746.48060547766,88019.63311370603,88368.59773899447,-35
1766376000,88741,89155,88681,89147,73655.67499558559,85460.46117647058,85460.46117647058,88368.59773899447,100777.20083834199,78128.42981168261,84663.3411764706,84663.3411764706,87705.40358901335,99708.3416098798,86494.38179743814,87711.49411764707,88928.60643785601,88097.3060256759,89895.45809965876,87876.76089540124,88850.35058823529,89823.94028106934,88097.3060256759,88368.59773899447,-35
