time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI + Below MA,AB4 Buy Signal,StochRSI %K
1413811800,188.13,196.49,188.07,196.43,153.3553428999999,153.3553428999999,54.35448868373655,0,0,35.28297723975468
1414416600,195.73,201.82,195.03,201.66,153.7348928999999,153.7348928999999,60.581933851264516,0,0,68.07147504880126
1415025000,201.92,203.5999,200.06,203.34,154.11589289999992,154.11589289999992,62.358459574063914,0,0,90.07706507800673
1415629800,203.38,204.83,203.13,204.24,154.4905928999999,154.4905928999999,63.31238318574761,0,0,98.34321434413523
1416234600,203.85,207.8445,203.65,206.68,154.8821428999999,154.8821428999999,65.83991783298518,0,0,97.24466973006336
1416839400,207.17,207.87,206.8,207.2,155.2795428999999,155.2795428999999,66.37163606937716,0,0,96.78364240370611
1417444200,206.4,208.47,205.38,208,155.6637929499999,155.6637929499999,67.21707392503674,0,0,97.05199234039719
1418049000,207.52,208.12,200.85,200.89,156.0026929499999,156.0026929499999,54.18002126958572,0,0,89.03265369807936
1418653800,201.98,212.97,197.86,206.52,156.36264294999992,156.36264294999992,60.68288864390796,0,0,82.96896749365432
1419258600,206.75,208.85,206.46,208.44,156.74319294999992,156.74319294999992,62.63068124318182,0,0,78.69592510712629
1419863400,208.22,208.97,204.18,205.43,157.10799294999993,157.10799294999993,57.79660611167027,0,0,80.11808910359638
1420468200,204.17,206.42,198.855,204.25,157.4750429499999,157.4750429499999,55.972699049704914,0,0,77.68115942028987
1421073000,204.41,205.48,198.55,201.63,157.8443929999999,157.8443929999999,52.04546126678841,0,0,70.3703703703704
1421764200,202.4,206.26,200.17,204.97,158.2127429999999,158.2127429999999,56.25884534581986,0,0,67.75533696783916
1422282600,204.71,205.56,198.68,199.45,158.5442430499999,158.5442430499999,48.650867870033224,0,0,51.995809324253514
1422887400,200.05,207.24,197.86,205.55,158.90769304999992,158.90769304999992,55.769205523216094,0,0,47.80087171694864
1423492200,204.77,209.84,204.135,209.78,159.2963930999999,159.2963930999999,59.91859004799332,0,0,51.47309424925745
1424183400,209.4,211.33,208.73,211.239,159.6836880999999,159.6836880999999,61.26825393126946,0,0,72.77520405912202
1424701800,210.94,212.24,210.48,210.66,160.0548381499999,160.0548381499999,60.39905193927763,0,0,84.04809177145377
1425306600,210.78,212.06,207.1,207.5,160.4213381499999,160.4213381499999,55.750406234256864,0,0,79.01831016986542
1425907800,207.74,208.79,204.4,205.8272,160.78027419999992,160.78027419999992,53.40705919042008,0,0,67.0796382086918
1426512600,206.71,211.27,205.8641,210.41,161.1642741999999,161.1642741999999,58.54761065697731,0,0,66.52812706816677
1427117400,210.42,211.11,204.12,205.74,161.5254242499999,161.5254242499999,52.22445120830718,0,0,63.527967827954285
1427722200,206.98,208.61,204.51,206.435,161.9054992499999,161.9054992499999,53.037338375268305,0,0,65.8291137745238
1428327000,205.37,210.09,205.21,210.04,162.3176991999999,162.3176991999999,57.11349090958234,0,0,66.37691237830313
1428931800,209.87,211.04,207.01,207.95,162.7221991999999,162.7221991999999,54.17757900930473,0,0,71.49976819656919
1429536600,209.06,211.97,208.9,211.6499,163.1463986999999,163.1463986999999,58.267432933080805,0,0,83.58808530366238
1430141400,212.33,212.48,207.62,210.72,163.5303986999999,163.5303986999999,56.89301238308239,0,0,84.67499288100267
1430746200,211.23,212.02,206.76,211.62,163.91649874999993,163.91649874999993,57.927401717207765,0,0,92.65857574391146
1431351000,211.57,212.61,208.62,212.44,164.3202487499999,164.3202487499999,58.89520016892812,0,0,93.35899588421667
1431955800,212.24,213.78,212.16,212.99,164.7122987499999,164.7122987499999,59.56702310633503,0,0,94.64574583866424
1432647000,212.4,212.98,210.2,211.14,165.12134874999992,165.12134874999992,56.23750010792155,0,0,87.49679930352836
1433165400,211.94,212.67,208.98,209.77,165.56979874999993,165.56979874999993,53.837588515783985,0,0,74.32712215320912
1433770200,209.64,212.09,207.69,210.01,166.02924874999994,166.02924874999994,54.206269399075055,0,0,64.0441683919944
1434375000,208.64,213.34,207.79,210.81,166.52009874999993,166.52009874999993,55.482577630238,0,0,62.90545203588681
1434979800,211.905,212.59,209.16,209.82,166.97934874999993,166.97934874999993,53.49558005505811,0,0,63.07798481711518
