time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1706034600,22.5,22.5,22.24,22.345,0,0,0,0,,,,0,,0,0,0,0,,,,,,0,0,0,0,,,,0,,0,0,0,0,,,,0,,0,0,0,0
1706106600,22.825,22.97,22.64,22.715,0,0,0,0,,,,0,,0,0,0,0,,,,,,0,0,0,0,,,,0,,0,0,0,0,,,,0,,0,0,0,0
1706121000,22.715,22.84,22.57,22.59,0,0,0,0,,,,0,,0,0,0,0,,,,,,0,0,0,0,,,,0,,0,0,0,0,,,,0,,0,0,0,0
1706193000,22.855,22.9,22.58,22.795,0,0,0,0,,,,0,,0,0,0,0,,,,,,0,0,0,0,,,,0,,0,0,0,0,,,,0,,0,0,0,0
1706207400,22.795,22.83,22.63,22.74,0,0,0,0,,,,0,,0,0,0,0,,,,,,0,0,0,0,,,,0,,0,0,0,0,,,,0,,0,0,0,0
1706279400,23.51,24.075,23.48,24.01,0,0,0,15,,,,23.418485080862897,,0,0,0,0,,,,,,0,0,0,0,,,,23.418485080862897,,0,0,0,0,,,,0,,0,0,0,0
1706293800,24.005,24.12,23.905,23.98,0,0,0,15,,,,23.537164717944115,,0,0,0,0,,,,,,0,0,0,0,,,,23.537164717944115,,0,0,0,0,,,,0,,0,0,0,0
1706538600,23.99,24.77,23.89,24.57,0,0,0,15,,,,24.107946751211088,,0,0,0,0,,,,,,0,0,0,0,,,,24.107946751211088,,0,0,0,0,,,,0,,0,0,0,0
1706553000,24.575,24.69,24.52,24.65,0,0,0,15,,,,24.193765310993232,,0,0,0,0,,,,,,0,0,0,0,,,,24.193765310993232,,0,0,0,0,,,,0,,0,0,0,0
1706625000,24.82,24.915,24.68,24.75,0,0,0,15,21.811689128885085,22.97297647058823,24.134263812291373,24.373068048764573,,0,0,0,0,,,,,,0,0,0,0,,,,24.373068048764573,,0,0,0,0,,,,0,,0,0,0,0
