time,open,high,low,close,S3 Early,S3 Confirmed,S1 Early,S1 Confirmed
1783445400,101.69,102.09,97.23,97.32,0,0,0,0
1783517400,93.755,94.91,91.85,94.86,0,0,0,0
1783531800,94.9,95.03,93.64,93.83,0,0,0,0
1783603800,93.73,96.79,92.86,95.01,0,0,0,0
1783618200,95.05,96.18,93.84,93.85,0,0,0,0
1783690200,98.6,100.12,93.59,94.12,0,0,0,0
1783704600,94.11,94.95,93.36,94.62,0,0,0,0
1783949400,91.49,93.66,90.02,91.52,0,0,0,0
1783963800,91.55,92.75,91.13,92.12,0,0,0,0
1784035800,94.91,98.04,93.6,95.7,0,0,0,0
1784050200,95.74,97.98,95.625,97.6,0,0,0,0
1784122200,100.09,101.94,96.8,98.69,0,0,0,0
1784136600,98.73,98.97,96.37,97.4,0,0,0,0
1784208600,95.99,96.6,93.45,94.24,0,0,0,0
1784223000,94.26,95.56,93.6,94.03,0,0,0,0
1784295000,91.19,95.88,90.06,95.22,0,0,0,0
1784309400,95.21,95.47,93.69,94.83,0,0,0,0
1784554200,95.42,100.01,94.87,99.74,0,0,0,0
1784568600,99.77,100.7,96.96,97.79,0,0,0,0
1784640600,101.3,104.6,100.32,101.44,0,0,0,0
1784655000,101.45,102.08,99.95,101.93,0,0,0,0
1784727000,100.06,101.95,98.12,99.95,0,0,0,0
1784741400,99.96,100.42,99.3,99.98,0,0,0,0
1784813400,97.12,97.51,92.33,94.07,0,0,0,0
1784827800,94.01,95.16,93.33,93.64,0,0,0,0
1784899800,93.25,93.67,89.76,93.23,0,0,0,0
1784914200,93.22,93.44,91.62,91.7,0,0,0,0
1785159000,94.59,98.74,94.07,98.2,0,0,0,0
1785173400,98.15,99.14,97.55,98.66,0,0,0,0
1785245400,95.46,98.365,93.14,97.5,0,0,0,0
1785259800,97.45,97.45,95.45,96.17,0,0,0,0
1785331800,96.43,98.15,94.66,96.09,0,0,0,0
1785346200,96.04,100.05,93.28,93.39,0,0,0,0
1785418200,95.07,97.39,94.35,96.77,0,0,0,0
