time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1705674600,2.067276985309772,2.067276985309772,2.0191489361702124,2.0354360711261643,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0
1705689000,2.0371876323591698,2.0371876323591698,2.0061967144936577,2.0187434334944316,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0
1705933800,2.016358157554886,2.0739549839228295,1.9756616052060738,2.0255079982706445,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0
1705948200,2.021814254859611,2.051879209211384,2.017179261862917,2.0483765526258444,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,0,,0,0,0,0
1706020200,2.02489289740699,2.0398668146503884,1.9917347865576747,2.0077743225233227,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,0,,0,0,0,0
1706034600,2.008888888888889,2.020494382022472,1.9966472954850245,2.0170507943611544,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,1.9359823546010526,,0,0,0,0
1706106600,2.015509309967141,2.015509309967141,1.9675318961724593,1.9854281311908428,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,1.9359823546010526,,0,0,0,0
1706121000,1.981157825225622,1.996414342629482,1.9627589246364034,1.996414342629482,0,0,0,-15,,,,2.0155161383491813,,0,0,0,0,,,,,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,1.9359823546010526,,0,0,0,0
1706193000,1.9713410632246773,2.0301903303434696,1.9697879858657241,2.023601667032244,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,1.9359823546010526,,0,0,0,0
1706207400,2.0244351831542002,2.0244853263250113,2.0105820105820107,2.0132805628847845,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,1.9555755292459165,,0,0,0,0
